86308.136969 941644.994887 252486.971672
857050.948213 734896.477105 519266.249345
339405.409306 282208.928019 819870.424856
424239.294862 626693.307145 468543.166215
212219.900299 178242.703462 844854.648394
704949.037654 312302.157306 806981.627443
569875.031935 549488.968935 406301.461433
672980.607396 433455.015752 560360.797860
664356.233110 538205.730962 968371.274670
73722.339933 12282.399299 637921.859017
917032.372489 276906.681874 398359.155510
796723.020329 936851.623786 636194.365785
867754.179780 385390.038093 593637.415387
811207.586544 227177.660404 522991.636188
670506.538969 379370.779960 946405.387995
259770.838172 626095.476398 40137.746828
842545.548811 363734.794003 199443.577216
15874.038541 732889.966845 85062.657549
445442.061962 68783.926481 790713.884003
406711.471013 767600.399129 334216.970646
468058.143729 385221.079375 56678.228193
999469.525690 689690.350779 800389.599020
991539.064453 713703.596544 389307.541709
884383.592672 368933.155006 263409.459337
834411.040865 233153.188901 572049.774371
866374.818846 998525.593915 625194.623535
261900.933085 212683.688545 296089.001661
699735.341025 920677.046685 323022.977748
732648.127826 686376.269523 212645.547420
409314.136696 356813.773478 351599.008063
387661.843444 539553.666587 923129.567815
501097.201851 254028.178511 743106.040321
543809.804996 287933.806956 718575.120833
807005.044252 487935.106622 438654.355479
221673.687455 802055.765656 767710.830498
952741.210237 405256.774479 754554.333164
117783.399654 911040.694232 213393.657534
837661.862713 363196.591300 880270.163528
561265.126558 318879.059697 359038.839686
426455.348788 581876.504146 676630.629799
780143.897429 709055.431688 346012.245890
633760.073478 189939.035220 397052.174728
267102.464088 305133.825423 454149.570994
863351.246125 931694.487901 441946.407725
646676.614033 150619.086294 722350.450963
221955.357878 998991.027965 734032.328062
985258.138754 135664.848149 499034.451957
685799.797489 506338.695196 555591.180149
